10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.8,11.2,11.8,12.6,13.9,13.8,16.0,15.4,17.4,17.8,16.7,18.1,18.6,19.0,17.5,18.7,19.1,18.7,17.9,19.1,18.9,18.6,18.8,18.6,16.7,18.6,18.2,19.0,17.1,19.0,18.9,18.9,18.0,20.9,18.5,21.7,20.3,20.0,21.8,21.2,20.9,22.2,23.9,25.3,24.0,25.2,26.4,28.1,29.5,31.3,33.1,33.0,33.7,35.5,34.3,40.0,39.0,41.9,43.6,48.1,48.1,49.4,50.5,55.3,55.6,59.2,61.5,62.6,66.0,66.2,69.5,70.1,72.8,75.8,76.9,79.2,80.8,83.8,84.1,84.8,88.4,88.0,87.7,91.9,91.4,93.9,92.7,94.6,94.0,95.5,94.9,95.8,95.8,96.7,97.0,97.2,96.8,97.1
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.1,10.1,10.3,10.3,11.4,10.5,11.1,12.2,12.2,12.4,13.0,13.7,13.4,15.8,16.3,16.5,17.9,17.5,17.7,18.7,18.2,20.2,21.1,21.8,22.3,22.3,21.8,24.1,24.9,24.5,26.9,25.8,26.8,29.5,28.7,30.3,33.0,32.2,31.3,36.1,36.8,36.7,37.3,39.4,44.1,42.0,42.6,45.3,46.8,48.3,49.9,52.5,53.7,55.6,58.4,61.0,64.1,65.4,65.7,69.4,70.6,74.0,74.7,75.9,78.5,79.5,78.9,84.9,84.9,86.2,86.7,90.1,91.7,92.5,93.0,94.8,95.2,95.7,96.3,96.8,97.1,98.0,97.9,98.1,98.0,98.6,98.3,98.6,98.4,98.5,98.4,98.6
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.3,10.2,10.3,10.4,10.9,11.3,11.3,13.0,12.7,13.4,12.8,15.3,15.3,15.4,15.7,16.7,17.7,18.4,18.0,20.2,18.3,19.7,19.6,20.8,21.4,23.7,22.4,23.6,23.5,24.6,25.0,27.5,24.8,28.5,29.3,28.4,31.1,33.8,34.0,36.4,33.5,37.3,36.9,38.4,39.7,42.4,43.5,45.5,44.9,47.8,52.4,50.0,53.7,54.7,56.5,57.7,62.5,62.8,65.4,69.4,67.8,73.8,76.3,78.1,80.1,81.5,84.1,83.9,87.6,87.8,90.9,92.1,93.7,91.6,94.0,95.3,96.2,96.6,97.0,96.9,97.1,97.7,98.3,98.6,98.4,98.6,98.8,98.8,98.9,99.1,99.2,99.2,99.1
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.1,10.1,10.0,10.3,10.1,10.6,10.9,11.6,11.1,12.5,13.2,12.9,14.0,14.3,14.6,16.0,16.5,15.3,18.1,19.8,18.5,18.6,19.3,18.7,20.7,23.4,23.0,20.8,24.2,23.0,23.1,26.1,25.8,24.4,27.6,28.6,29.7,31.1,31.7,32.0,34.7,35.6,38.4,36.6,38.3,38.7,40.2,41.8,45.9,45.5,47.3,48.8,48.0,54.4,53.6,57.6,59.8,62.4,63.8,68.1,68.2,70.3,71.8,74.8,77.9,80.6,81.6,84.2,84.0,88.5,88.1,89.5,91.3,92.4,93.9,94.7,95.4,95.7,96.1,96.7,97.9,97.7,97.9,98.4,98.6,98.7,98.8,98.9,99.2,98.8,99.2,99.0,99.4,99.2,99.3
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.1,10.0,10.0,10.4,10.5,10.6,10.5,11.4,12.0,11.8,12.3,12.7,12.8,13.3,14.5,15.2,14.6,15.1,16.3,17.4,17.0,17.1,16.6,15.8,16.3,15.9,17.9,18.3,17.0,18.0,17.9,18.3,17.7,18.5,19.1,20.7,18.6,21.0,19.9,21.8,21.3,25.8,24.4,25.0,26.3,25.4,28.6,30.4,29.7,31.5,33.3,31.4,34.9,38.0,36.3,38.1,41.8,42.0,46.3,47.9,51.1,50.1,51.9,53.1,58.6,60.1,64.0,63.7,64.8,68.1,70.5,70.6,75.2,78.1,77.2,79.2,83.7,85.6,87.8,87.0,91.6,92.6,92.2,91.5,94.8,96.2,94.8,96.4,96.1,97.8,96.6,97.8,98.4,98.7,98.8,98.7,98.6,98.9,98.8,99.1,98.6,99.2,99.0,99.1
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.9,10.0,10.0,9.9,10.0,10.1,10.2,10.2,10.2,10.5,10.3,10.7,11.2,11.2,11.7,11.8,12.0,12.9,11.6,12.4,13.8,14.3,15.0,14.4,14.8,16.4,15.6,16.9,17.1,19.2,20.2,20.0,19.4,19.5,20.1,23.5,22.1,22.3,26.3,27.2,27.8,28.0,29.1,28.8,30.5,32.5,35.2,36.2,38.5,38.3,40.4,44.9,42.7,45.5,44.4,48.2,52.5,56.1,57.9,58.8,61.4,59.3,64.7,68.5,71.4,75.7,75.3,76.7,79.0,83.1,86.1,86.5,88.1,89.2,89.6,91.3,92.1,93.6,94.4,94.6,95.9,96.3,97.2,97.4,97.4,97.6,97.9,98.3,98.0,98.3,98.6,98.3,98.8,98.6,98.8,98.7,98.8
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.1,10.1,10.0,10.0,10.4,10.4,10.2,10.7,10.5,10.3,11.3,11.2,12.2,12.7,12.9,13.3,14.2,14.2,15.2,17.2,17.8,17.6,18.5,20.0,20.9,21.1,22.4,23.1,23.3,26.6,27.6,28.5,30.3,30.4,32.4,34.3,34.1,33.7,35.3,36.9,40.2,41.4,40.5,42.7,45.8,46.9,48.3,50.5,51.8,53.2,54.9,59.7,57.5,62.8,65.8,66.5,69.2,72.1,71.9,74.7,75.3,79.3,81.7,82.9,84.0,84.5,88.8,90.9,91.8,91.5,93.9,93.9,95.3,95.3,97.5,97.3,97.7,98.5,98.4,98.0,98.7,98.8,98.9,99.3,99.5,99.4,99.5,99.2,99.5,99.5,99.4
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.1,10.1,10.0,10.1,10.5,10.4,10.2,11.1,10.6,11.1,10.9,11.9,12.4,12.8,13.6,13.5,14.0,15.1,16.1,17.3,17.0,18.7,19.8,19.4,21.5,21.4,23.3,24.4,25.7,26.6,26.1,27.9,29.7,32.1,35.6,31.7,34.7,36.8,36.6,40.9,41.4,43.2,43.4,49.2,49.6,48.4,51.6,55.2,55.0,59.9,62.2,62.5,64.9,66.2,67.3,70.3,75.9,75.7,78.7,77.9,78.9,83.9,84.5,87.7,87.6,91.2,90.4,91.6,92.8,94.0,94.6,95.8,96.6,96.7,97.3,97.3,98.0,98.6,98.2,98.2,98.3,99.0,98.7,99.1,99.0,99.1,99.3,99.3,99.4,99.4
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.1,10.4,10.4,10.3,10.4,11.2,10.8,11.7,12.0,12.1,11.7,12.6,13.3,13.7,14.6,13.4,14.9,15.4,15.4,17.0,17.4,16.7,18.4,18.9,17.9,20.5,21.3,22.7,21.0,23.6,24.3,23.3,26.2,26.6,28.5,27.8,31.9,29.5,33.1,32.3,36.3,36.0,38.4,41.2,37.5,41.5,46.5,50.1,48.8,50.1,51.9,54.2,56.4,61.0,60.2,65.6,65.3,69.7,71.8,71.6,72.4,76.0,78.7,83.1,83.5,81.3,86.0,85.8,91.5,90.4,91.3,92.0,93.4,95.1,95.8,96.0,98.1,97.5,97.7,97.5,98.4,98.3,98.9,98.8,99.3,98.8,98.9,99.3,99.4,99.3,99.4,99.2,99.3
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.1,10.2,10.0,10.2,10.5,11.6,10.6,11.1,11.7,11.0,12.2,12.9,13.1,13.4,14.3,14.1,14.1,16.3,17.2,18.0,18.6,18.0,18.9,20.9,21.4,21.1,22.3,22.0,23.9,23.5,25.2,25.9,26.8,27.9,30.1,29.0,33.9,32.0,31.8,34.5,38.6,37.7,37.5,39.3,44.2,42.6,44.0,47.8,50.4,52.0,54.6,58.1,56.2,60.0,60.7,62.9,66.1,67.3,69.8,74.0,72.1,76.7,79.9,80.5,81.6,85.7,86.8,87.5,90.4,89.2,89.9,92.5,93.2,94.6,95.4,95.6,96.3,96.8,97.4,97.4,98.1,97.4,98.3,98.0,98.6,98.6,98.9,98.6,98.8,98.9,98.8,98.8,98.9
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.9,10.0,10.0,10.2,10.1,10.1,10.2,10.3,10.6,10.7,11.3,11.8,11.8,12.2,12.2,11.5,12.6,13.9,13.2,13.0,14.7,14.4,16.2,16.5,14.2,15.2,17.3,16.9,18.8,19.4,20.5,20.7,21.8,20.8,24.8,23.9,24.2,24.5,25.6,27.1,28.3,26.1,27.6,30.8,33.6,32.8,32.5,36.9,39.7,38.5,41.7,43.7,46.9,46.1,46.9,51.4,53.1,56.8,57.4,59.8,64.1,66.8,68.4,68.3,70.3,74.6,78.5,76.2,80.8,82.4,84.5,86.0,88.6,89.6,91.5,92.2,94.2,93.6,96.7,95.5,96.0,97.4,97.9,97.8,98.4,98.3,98.8,99.1,99.2,99.0,99.1,99.0,99.3,99.5,99.2,99.2,99.0,99.2
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.1,10.0,9.9,10.1,10.0,9.7,10.1,10.3,10.4,11.2,11.5,12.2,11.7,12.8,13.0,12.3,11.8,12.9,14.0,12.5,14.2,13.8,15.7,14.0,15.5,14.2,15.7,16.7,17.2,17.8,17.0,20.2,20.0,20.6,21.4,20.6,22.6,24.9,23.8,27.1,25.6,28.4,29.0,30.0,30.0,32.3,32.3,32.0,33.7,35.7,38.1,39.5,42.9,43.1,44.9,47.4,47.5,53.1,54.8,55.4,55.7,62.3,64.7,67.1,67.9,70.2,71.7,75.8,77.2,79.8,78.3,84.6,84.9,86.0,87.5,90.7,91.3,91.9,93.1,95.7,95.8,97.6,97.4,97.7,96.3,98.7,98.3,98.8,99.1,99.0,98.8,99.1,99.3,99.4,99.0,99.4,99.3,99.2,99.2,99.3
